dbName	refName	Shape-it::Tanimoto	Shape-it::Tversky_Ref	Shape-it::Tversky_Db	overlap	refVolume	dbVolume
MOL_11722	PD1-PDL1.sdf	0.206	0.321	0.364	3197.8	10017	8720.1
MOL_11723	PD1-PDL1.sdf	0.212	0.329	0.372	3272.1	10017	8722.2
MOL_11724	PD1-PDL1.sdf	0.32	0.456	0.517	4542.6	10017	8729.1
MOL_11725	PD1-PDL1.sdf	0.336	0.474	0.536	4717.1	10017	8728.2
MOL_11726	PD1-PDL1.sdf	0.256	0.384	0.434	3822	10017	8741.2
MOL_11727	PD1-PDL1.sdf	0.241	0.366	0.414	3646.3	10017	8732.7
MOL_11728	PD1-PDL1.sdf	0.27	0.4	0.454	3982.2	10017	8701.3
MOL_11729	PD1-PDL1.sdf	0.233	0.356	0.402	3544.9	10017	8754.1
MOL_11730	PD1-PDL1.sdf	0.277	0.407	0.465	4051.3	10017	8646.4
MOL_11731	PD1-PDL1.sdf	0.334	0.469	0.536	4668.5	10017	8647.9
MOL_11732	PD1-PDL1.sdf	0.227	0.347	0.395	3450.4	10017	8658.5
MOL_11733	PD1-PDL1.sdf	0.236	0.358	0.409	3562.9	10017	8651.7
MOL_11734	PD1-PDL1.sdf	0.262	0.39	0.445	3877.4	10017	8639.9
MOL_11735	PD1-PDL1.sdf	0.208	0.323	0.369	3216	10017	8659
MOL_11736	PD1-PDL1.sdf	0.311	0.445	0.507	4425.6	10017	8656.3
MOL_11737	PD1-PDL1.sdf	0.222	0.341	0.388	3392.2	10017	8669.2
MOL_11738	PD1-PDL1.sdf	0.271	0.37	0.503	3647.8	10017	7109.7
MOL_11739	PD1-PDL1.sdf	0.23	0.324	0.44	3201.5	10017	7124.5
MOL_11740	PD1-PDL1.sdf	0.197	0.286	0.389	2821.3	10017	7115.1
MOL_11741	PD1-PDL1.sdf	0.272	0.371	0.504	3662.9	10017	7116
MOL_11742	PD1-PDL1.sdf	0.244	0.34	0.462	3358	10017	7115.7
MOL_11743	PD1-PDL1.sdf	0.272	0.371	0.505	3665.9	10017	7117
MOL_11744	PD1-PDL1.sdf	0.271	0.37	0.502	3648.9	10017	7117
MOL_11745	PD1-PDL1.sdf	0.306	0.406	0.552	4011.9	10017	7117
MOL_11746	PD1-PDL1.sdf	0.245	0.353	0.444	3499.6	10017	7762.2
MOL_11747	PD1-PDL1.sdf	0.333	0.449	0.565	4445.4	10017	7759.6
MOL_11748	PD1-PDL1.sdf	0.242	0.35	0.44	3465	10017	7767.9
MOL_11749	PD1-PDL1.sdf	0.256	0.366	0.46	3624.2	10017	7763.8
MOL_11750	PD1-PDL1.sdf	0.266	0.378	0.475	3739.9	10017	7761
MOL_11751	PD1-PDL1.sdf	0.221	0.325	0.409	3222.3	10017	7763
MOL_11752	PD1-PDL1.sdf	0.269	0.38	0.478	3765.4	10017	7766.8
MOL_11753	PD1-PDL1.sdf	0.272	0.384	0.482	3801	10017	7767.9
MOL_11754	PD1-PDL1.sdf	0.227	0.332	0.417	3284.8	10017	7770
MOL_11755	PD1-PDL1.sdf	0.245	0.353	0.444	3494.8	10017	7766.6
MOL_11756	PD1-PDL1.sdf	0.198	0.328	0.333	3284.8	10017	9845.1
MOL_11757	PD1-PDL1.sdf	0.233	0.375	0.38	3754.3	10017	9868.6
MOL_11758	PD1-PDL1.sdf	0.212	0.347	0.352	3471.6	10017	9864.4
MOL_11759	PD1-PDL1.sdf	0.213	0.35	0.353	3508.5	10017	9941.9
MOL_11760	PD1-PDL1.sdf	0.271	0.424	0.429	4240	10017	9875.5
MOL_11761	PD1-PDL1.sdf	0.19	0.316	0.322	3164.4	10017	9832.9
MOL_11762	PD1-PDL1.sdf	0.255	0.404	0.409	4048.2	10017	9883.7
MOL_11763	PD1-PDL1.sdf	0.238	0.383	0.388	3829.3	10017	9872.2
MOL_11764	PD1-PDL1.sdf	0.302	0.461	0.466	4612.5	10017	9889.5
MOL_11765	PD1-PDL1.sdf	0.358	0.489	0.573	4861.5	10017	8411
MOL_11766	PD1-PDL1.sdf	0.269	0.393	0.46	3908.8	10017	8415.7
MOL_11767	PD1-PDL1.sdf	0.27	0.395	0.462	3920.1	10017	8410.6
MOL_11768	PD1-PDL1.sdf	0.219	0.333	0.39	3310.9	10017	8419.2
MOL_11769	PD1-PDL1.sdf	0.292	0.42	0.489	4173.8	10017	8448.7
MOL_11770	PD1-PDL1.sdf	0.319	0.449	0.524	4458.8	10017	8425.5
MOL_11771	PD1-PDL1.sdf	0.173	0.274	0.32	2722.2	10017	8422.8
MOL_11772	PD1-PDL1.sdf	0.277	0.403	0.47	4005.8	10017	8453.3
MOL_11773	PD1-PDL1.sdf	0.31	0.44	0.514	4367.4	10017	8422.5
MOL_11774	PD1-PDL1.sdf	0.297	0.425	0.496	4226.9	10017	8435.4
MOL_11775	PD1-PDL1.sdf	0.214	0.326	0.384	3239.5	10017	8360.9
MOL_11776	PD1-PDL1.sdf	0.345	0.474	0.56	4706.5	10017	8312.9
MOL_11777	PD1-PDL1.sdf	0.362	0.491	0.58	4873.2	10017	8314.8
MOL_11778	PD1-PDL1.sdf	0.384	0.512	0.606	5087.9	10017	8307.4
MOL_11779	PD1-PDL1.sdf	0.301	0.428	0.503	4253.7	10017	8370.7
MOL_11780	PD1-PDL1.sdf	0.248	0.368	0.432	3653.1	10017	8367.3
MOL_11781	PD1-PDL1.sdf	0.28	0.405	0.476	4019.7	10017	8367.1
MOL_11782	PD1-PDL1.sdf	0.312	0.439	0.519	4363.1	10017	8316.6
MOL_11783	PD1-PDL1.sdf	0.366	0.496	0.582	4922.7	10017	8372.6
MOL_11784	PD1-PDL1.sdf	0.266	0.388	0.459	3856.1	10017	8317.9
MOL_11785	PD1-PDL1.sdf	0.35	0.479	0.565	4760.9	10017	8349.9
MOL_11786	PD1-PDL1.sdf	0.326	0.454	0.535	4510.7	10017	8347.5
MOL_11787	PD1-PDL1.sdf	0.321	0.447	0.532	4436.4	10017	8253.9
MOL_11788	PD1-PDL1.sdf	0.296	0.421	0.498	4182.8	10017	8308.5
MOL_11789	PD1-PDL1.sdf	0.349	0.476	0.566	4723.1	10017	8254.4
MOL_11790	PD1-PDL1.sdf	0.201	0.309	0.365	3071.7	10017	8331.2
MOL_11791	PD1-PDL1.sdf	0.24	0.357	0.424	3542	10017	8272.7
MOL_11792	PD1-PDL1.sdf	0.335	0.463	0.548	4598	10017	8310.6
MOL_11793	PD1-PDL1.sdf	0.231	0.348	0.408	3456.3	10017	8391.8
MOL_11794	PD1-PDL1.sdf	0.219	0.332	0.392	3301.8	10017	8331.1
MOL_11795	PD1-PDL1.sdf	0.215	0.327	0.386	3247.9	10017	8333.4
MOL_11796	PD1-PDL1.sdf	0.236	0.352	0.416	3499.4	10017	8332
MOL_11797	PD1-PDL1.sdf	0.272	0.395	0.467	3926.7	10017	8329.3
MOL_11798	PD1-PDL1.sdf	0.281	0.405	0.479	4027.2	10017	8331.6
MOL_11799	PD1-PDL1.sdf	0.283	0.407	0.481	4045.1	10017	8323.4
MOL_11800	PD1-PDL1.sdf	0.23	0.345	0.407	3431.3	10017	8336.7
MOL_11801	PD1-PDL1.sdf	0.218	0.331	0.391	3287.1	10017	8326.6
MOL_11802	PD1-PDL1.sdf	0.281	0.406	0.479	4027.7	10017	8328.8
MOL_11803	PD1-PDL1.sdf	0.21	0.32	0.378	3181.1	10017	8332.8
MOL_11804	PD1-PDL1.sdf	0.263	0.373	0.471	3691.4	10017	7727.1
MOL_11805	PD1-PDL1.sdf	0.261	0.371	0.469	3675.8	10017	7729.4
MOL_11806	PD1-PDL1.sdf	0.284	0.396	0.5	3920.8	10017	7730.9
MOL_11807	PD1-PDL1.sdf	0.305	0.419	0.528	4147.9	10017	7734.7
MOL_11808	PD1-PDL1.sdf	0.304	0.418	0.528	4141.4	10017	7734.1
MOL_11809	PD1-PDL1.sdf	0.256	0.365	0.46	3619.1	10017	7753.3
MOL_11810	PD1-PDL1.sdf	0.289	0.403	0.507	3986.7	10017	7758
MOL_11811	PD1-PDL1.sdf	0.269	0.381	0.479	3769.8	10017	7755.6
MOL_11812	PD1-PDL1.sdf	0.275	0.387	0.488	3832.9	10017	7742
MOL_11813	PD1-PDL1.sdf	0.249	0.357	0.45	3538.7	10017	7756.4
MOL_11814	PD1-PDL1.sdf	0.229	0.338	0.415	3350.4	10017	7978
MOL_11815	PD1-PDL1.sdf	0.271	0.387	0.474	3834.8	10017	7989.9
MOL_11816	PD1-PDL1.sdf	0.231	0.341	0.418	3378.1	10017	7984.9
MOL_11817	PD1-PDL1.sdf	0.198	0.3	0.368	2977.4	10017	7992.1
MOL_11818	PD1-PDL1.sdf	0.285	0.402	0.494	3990.2	10017	7973.9
MOL_11819	PD1-PDL1.sdf	0.198	0.3	0.368	2975.2	10017	7983.8
MOL_11820	PD1-PDL1.sdf	0.247	0.359	0.441	3562.3	10017	7977.9
MOL_11821	PD1-PDL1.sdf	0.235	0.343	0.426	3403.5	10017	7879.4
MOL_11822	PD1-PDL1.sdf	0.257	0.37	0.455	3672.3	10017	7969.4
MOL_11823	PD1-PDL1.sdf	0.267	0.381	0.472	3775	10017	7893.6
MOL_11824	PD1-PDL1.sdf	0.192	0.306	0.341	3045.9	10017	8871
MOL_11825	PD1-PDL1.sdf	0.318	0.458	0.511	4562.8	10017	8876.2
MOL_11826	PD1-PDL1.sdf	0.214	0.335	0.373	3331.8	10017	8885.8
MOL_11827	PD1-PDL1.sdf	0.279	0.414	0.462	4127.4	10017	8879
MOL_11828	PD1-PDL1.sdf	0.172	0.279	0.31	2774.5	10017	8887.4
MOL_11829	PD1-PDL1.sdf	0.32	0.46	0.512	4584.9	10017	8893.2
MOL_11830	PD1-PDL1.sdf	0.159	0.261	0.29	2596.4	10017	8884.7
MOL_11831	PD1-PDL1.sdf	0.176	0.285	0.317	2836	10017	8888.4
MOL_11832	PD1-PDL1.sdf	0.19	0.303	0.338	3020.5	10017	8893.3
MOL_11833	PD1-PDL1.sdf	0.183	0.294	0.327	2928.5	10017	8897.8
MOL_11834	PD1-PDL1.sdf	0.327	0.446	0.55	4420.9	10017	7935.1
MOL_11835	PD1-PDL1.sdf	0.234	0.344	0.423	3405.3	10017	7947.4
MOL_11836	PD1-PDL1.sdf	0.164	0.256	0.315	2533.7	10017	7938
MOL_11837	PD1-PDL1.sdf	0.292	0.409	0.506	4055.6	10017	7908.2
MOL_11838	PD1-PDL1.sdf	0.258	0.372	0.458	3684.1	10017	7938.7
MOL_11839	PD1-PDL1.sdf	0.232	0.342	0.421	3386.6	10017	7936.5
MOL_11840	PD1-PDL1.sdf	0.281	0.397	0.49	3930.4	10017	7921.1
MOL_11841	PD1-PDL1.sdf	0.201	0.303	0.373	3004.3	10017	7941.1
MOL_11842	PD1-PDL1.sdf	0.263	0.387	0.45	3847.8	10017	8465.5
MOL_11843	PD1-PDL1.sdf	0.269	0.394	0.458	3917.4	10017	8474.5
MOL_11844	PD1-PDL1.sdf	0.22	0.336	0.39	3335	10017	8463.2
MOL_11845	PD1-PDL1.sdf	0.191	0.299	0.347	2969.2	10017	8469.1
MOL_11846	PD1-PDL1.sdf	0.269	0.395	0.459	3923	10017	8476.8
MOL_11847	PD1-PDL1.sdf	0.303	0.432	0.502	4298.5	10017	8478.9
MOL_11848	PD1-PDL1.sdf	0.238	0.357	0.417	3551.2	10017	8442.5
MOL_11849	PD1-PDL1.sdf	0.223	0.34	0.394	3376.2	10017	8482.9
MOL_11850	PD1-PDL1.sdf	0.247	0.368	0.428	3656.9	10017	8471.9
MOL_11851	PD1-PDL1.sdf	0.249	0.371	0.431	3686.1	10017	8472.2
MOL_11852	PD1-PDL1.sdf	0.284	0.412	0.478	4090.9	10017	8488
MOL_11853	PD1-PDL1.sdf	0.282	0.409	0.475	4068.1	10017	8481.8
MOL_11854	PD1-PDL1.sdf	0.286	0.415	0.481	4123.2	10017	8501.8
MOL_11855	PD1-PDL1.sdf	0.26	0.385	0.446	3825.6	10017	8501.6
MOL_11856	PD1-PDL1.sdf	0.33	0.463	0.536	4598.3	10017	8496.4
MOL_11857	PD1-PDL1.sdf	0.141	0.231	0.268	2292	10017	8482.7
MOL_11858	PD1-PDL1.sdf	0.219	0.334	0.388	3322.4	10017	8495.8
MOL_11859	PD1-PDL1.sdf	0.229	0.348	0.403	3455	10017	8503.3
MOL_11860	PD1-PDL1.sdf	0.253	0.376	0.436	3737.7	10017	8506.9
MOL_11861	PD1-PDL1.sdf	0.258	0.382	0.443	3799.6	10017	8506.4
MOL_11862	PD1-PDL1.sdf	0.257	0.378	0.446	3756.5	10017	8343.7
MOL_11863	PD1-PDL1.sdf	0.265	0.388	0.455	3859.8	10017	8402.6
MOL_11864	PD1-PDL1.sdf	0.271	0.395	0.463	3921.1	10017	8394.7
MOL_11865	PD1-PDL1.sdf	0.297	0.425	0.498	4218	10017	8395.9
MOL_11866	PD1-PDL1.sdf	0.309	0.436	0.514	4334.1	10017	8344.9
MOL_11867	PD1-PDL1.sdf	0.226	0.341	0.402	3392.1	10017	8355.2
MOL_11868	PD1-PDL1.sdf	0.268	0.391	0.46	3881.3	10017	8348.5
MOL_11869	PD1-PDL1.sdf	0.251	0.371	0.437	3680.8	10017	8345.6
MOL_11870	PD1-PDL1.sdf	0.294	0.419	0.496	4161.1	10017	8304
MOL_11871	PD1-PDL1.sdf	0.266	0.389	0.458	3864.6	10017	8358.5
MOL_11872	PD1-PDL1.sdf	0.201	0.309	0.365	3068.7	10017	8318.9
MOL_11873	PD1-PDL1.sdf	0.157	0.25	0.296	2484.5	10017	8315.1
MOL_11874	PD1-PDL1.sdf	0.255	0.375	0.444	3724.2	10017	8310.8
MOL_11875	PD1-PDL1.sdf	0.277	0.4	0.473	3976.7	10017	8321.9
MOL_11876	PD1-PDL1.sdf	0.208	0.317	0.375	3151.8	10017	8311.5
MOL_11877	PD1-PDL1.sdf	0.263	0.384	0.454	3816.4	10017	8318
MOL_11878	PD1-PDL1.sdf	0.272	0.395	0.467	3924.3	10017	8322.2
MOL_11879	PD1-PDL1.sdf	0.258	0.378	0.447	3757.6	10017	8315.1
MOL_11880	PD1-PDL1.sdf	0.325	0.454	0.535	4505	10017	8329
MOL_11881	PD1-PDL1.sdf	0.257	0.378	0.446	3756.3	10017	8331.6
MOL_11882	PD1-PDL1.sdf	0.18	0.261	0.365	2576.2	10017	6908.3
MOL_11883	PD1-PDL1.sdf	0.308	0.404	0.564	3986.2	10017	6906.4
MOL_11884	PD1-PDL1.sdf	0.233	0.324	0.453	3197	10017	6907.4
MOL_11885	PD1-PDL1.sdf	0.197	0.283	0.394	2788.8	10017	6917
MOL_11886	PD1-PDL1.sdf	0.272	0.367	0.513	3622.6	10017	6910.7
MOL_11887	PD1-PDL1.sdf	0.222	0.312	0.435	3076.6	10017	6911.4
MOL_11888	PD1-PDL1.sdf	0.27	0.365	0.509	3595	10017	6913.6
MOL_11889	PD1-PDL1.sdf	0.313	0.41	0.571	4039.2	10017	6917.9
MOL_11890	PD1-PDL1.sdf	0.306	0.402	0.56	3963.9	10017	6920
MOL_11891	PD1-PDL1.sdf	0.212	0.301	0.419	2963.8	10017	6916.8
MOL_11892	PD1-PDL1.sdf	0.224	0.325	0.419	3212.9	10017	7535.1
MOL_11893	PD1-PDL1.sdf	0.279	0.387	0.5	3831.7	10017	7537.2
MOL_11894	PD1-PDL1.sdf	0.227	0.329	0.424	3252	10017	7537.3
MOL_11895	PD1-PDL1.sdf	0.239	0.343	0.442	3389.6	10017	7537.2
MOL_11896	PD1-PDL1.sdf	0.275	0.383	0.495	3784.4	10017	7526.4
MOL_11897	PD1-PDL1.sdf	0.227	0.328	0.424	3249.5	10017	7542.2
MOL_11898	PD1-PDL1.sdf	0.26	0.366	0.472	3621.1	10017	7543.1
MOL_11899	PD1-PDL1.sdf	0.235	0.338	0.436	3339.4	10017	7532.7
MOL_11900	PD1-PDL1.sdf	0.252	0.365	0.448	3620.7	10017	7975.1
MOL_11901	PD1-PDL1.sdf	0.252	0.365	0.448	3618.3	10017	7982.6
MOL_11902	PD1-PDL1.sdf	0.306	0.426	0.522	4223.2	10017	7985.6
MOL_11903	PD1-PDL1.sdf	0.142	0.226	0.278	2236.7	10017	7954.7
MOL_11904	PD1-PDL1.sdf	0.355	0.475	0.584	4705.3	10017	7954.1
MOL_11905	PD1-PDL1.sdf	0.17	0.264	0.325	2618.5	10017	7962.1
MOL_11906	PD1-PDL1.sdf	0.273	0.389	0.479	3854.4	10017	7950.6
MOL_11907	PD1-PDL1.sdf	0.33	0.45	0.553	4460.3	10017	7957.2
MOL_11908	PD1-PDL1.sdf	0.273	0.389	0.477	3852.4	10017	7966.6
MOL_11909	PD1-PDL1.sdf	0.215	0.321	0.394	3178.3	10017	7963.9
MOL_11910	PD1-PDL1.sdf	0.198	0.305	0.362	3030.5	10017	8294.1
MOL_11911	PD1-PDL1.sdf	0.267	0.388	0.46	3853.3	10017	8295.3
MOL_11912	PD1-PDL1.sdf	0.295	0.421	0.498	4176.7	10017	8299.7
MOL_11913	PD1-PDL1.sdf	0.257	0.378	0.447	3749.9	10017	8300.2
MOL_11914	PD1-PDL1.sdf	0.272	0.395	0.468	3922.1	10017	8302.3
MOL_11915	PD1-PDL1.sdf	0.244	0.362	0.428	3591.8	10017	8304.2
MOL_11916	PD1-PDL1.sdf	0.22	0.332	0.393	3298.7	10017	8303.7
MOL_11917	PD1-PDL1.sdf	0.31	0.437	0.516	4335.2	10017	8308.3
MOL_11918	PD1-PDL1.sdf	0.308	0.435	0.514	4319.1	10017	8310.5
MOL_11919	PD1-PDL1.sdf	0.237	0.354	0.419	3515.7	10017	8309.6
MOL_11920	PD1-PDL1.sdf	0.241	0.345	0.446	3410.8	10017	7526.5
MOL_11921	PD1-PDL1.sdf	0.279	0.387	0.5	3825.6	10017	7526.6
MOL_11922	PD1-PDL1.sdf	0.185	0.277	0.358	2740.3	10017	7527.3
MOL_11923	PD1-PDL1.sdf	0.273	0.381	0.492	3766.7	10017	7530.7
MOL_11924	PD1-PDL1.sdf	0.276	0.383	0.496	3792.7	10017	7527.2
MOL_11925	PD1-PDL1.sdf	0.209	0.306	0.396	3029.4	10017	7528.4
MOL_11926	PD1-PDL1.sdf	0.224	0.325	0.42	3212.5	10017	7532.8
MOL_11927	PD1-PDL1.sdf	0.22	0.32	0.413	3162.9	10017	7534.1
MOL_11928	PD1-PDL1.sdf	0.237	0.34	0.44	3367.1	10017	7533.6
MOL_11929	PD1-PDL1.sdf	0.295	0.416	0.504	4127.6	10017	8088.4
MOL_11930	PD1-PDL1.sdf	0.307	0.429	0.52	4257.6	10017	8091.8
MOL_11931	PD1-PDL1.sdf	0.246	0.36	0.438	3566.6	10017	8048.5
MOL_11932	PD1-PDL1.sdf	0.28	0.4	0.484	3966.9	10017	8096.7
MOL_11933	PD1-PDL1.sdf	0.295	0.416	0.504	4125.4	10017	8093.4
MOL_11934	PD1-PDL1.sdf	0.295	0.416	0.503	4122.6	10017	8094.1
MOL_11935	PD1-PDL1.sdf	0.207	0.313	0.379	3104.2	10017	8096.8
MOL_11936	PD1-PDL1.sdf	0.289	0.41	0.496	4064.3	10017	8093.8
MOL_11937	PD1-PDL1.sdf	0.261	0.378	0.458	3751.9	10017	8095.4
MOL_11938	PD1-PDL1.sdf	0.244	0.358	0.433	3550.3	10017	8096.9
MOL_11939	PD1-PDL1.sdf	0.256	0.413	0.403	4139.2	10017	10272
MOL_11940	PD1-PDL1.sdf	0.236	0.387	0.377	3885.4	10017	10309
MOL_11941	PD1-PDL1.sdf	0.187	0.319	0.311	3203.9	10017	10301
MOL_11942	PD1-PDL1.sdf	0.268	0.428	0.417	4294.9	10017	10303
MOL_11943	PD1-PDL1.sdf	0.198	0.335	0.326	3365.1	10017	10351
MOL_11944	PD1-PDL1.sdf	0.196	0.333	0.322	3338.1	10017	10369
MOL_11945	PD1-PDL1.sdf	0.243	0.396	0.386	3969.3	10017	10306
MOL_11946	PD1-PDL1.sdf	0.232	0.383	0.371	3841.5	10017	10386
MOL_11947	PD1-PDL1.sdf	0.303	0.471	0.458	4728.8	10017	10343
MOL_11948	PD1-PDL1.sdf	0.226	0.373	0.365	3742	10017	10269
MOL_11949	PD1-PDL1.sdf	0.29	0.414	0.491	4113	10017	8286.9
MOL_11950	PD1-PDL1.sdf	0.168	0.266	0.315	2638.6	10017	8291.2
MOL_11951	PD1-PDL1.sdf	0.262	0.383	0.454	3802.3	10017	8289
MOL_11952	PD1-PDL1.sdf	0.267	0.389	0.461	3858.6	10017	8285.6
MOL_11953	PD1-PDL1.sdf	0.239	0.356	0.422	3534.4	10017	8286.9
MOL_11954	PD1-PDL1.sdf	0.265	0.386	0.458	3833.1	10017	8281.4
MOL_11955	PD1-PDL1.sdf	0.31	0.436	0.517	4332.6	10017	8295
MOL_11956	PD1-PDL1.sdf	0.173	0.272	0.323	2705.3	10017	8291
MOL_11957	PD1-PDL1.sdf	0.284	0.408	0.484	4053.5	10017	8291.6
MOL_11958	PD1-PDL1.sdf	0.232	0.35	0.408	3474.6	10017	8426.7
MOL_11959	PD1-PDL1.sdf	0.195	0.303	0.354	3012.8	10017	8434.7
MOL_11960	PD1-PDL1.sdf	0.304	0.432	0.507	4288.3	10017	8379.8
MOL_11961	PD1-PDL1.sdf	0.217	0.331	0.387	3290.9	10017	8426.2
MOL_11962	PD1-PDL1.sdf	0.257	0.38	0.444	3773.9	10017	8427.1
MOL_11963	PD1-PDL1.sdf	0.269	0.393	0.459	3907.7	10017	8437.3
MOL_11964	PD1-PDL1.sdf	0.313	0.443	0.516	4398.2	10017	8440.5
MOL_11965	PD1-PDL1.sdf	0.25	0.372	0.434	3694.7	10017	8438
MOL_11966	PD1-PDL1.sdf	0.184	0.286	0.338	2845.5	10017	8325.4
MOL_11967	PD1-PDL1.sdf	0.19	0.294	0.349	2924.1	10017	8281
MOL_11968	PD1-PDL1.sdf	0.286	0.41	0.486	4066.8	10017	8282.6
MOL_11969	PD1-PDL1.sdf	0.266	0.387	0.459	3846.4	10017	8288.1
MOL_11970	PD1-PDL1.sdf	0.274	0.396	0.47	3933.4	10017	8288.8
MOL_11971	PD1-PDL1.sdf	0.288	0.413	0.489	4098.9	10017	8294.3
MOL_11972	PD1-PDL1.sdf	0.231	0.346	0.411	3438.4	10017	8286.1
MOL_11973	PD1-PDL1.sdf	0.261	0.381	0.452	3786.1	10017	8284.5
MOL_11974	PD1-PDL1.sdf	0.24	0.356	0.423	3539.7	10017	8284.7
MOL_11975	PD1-PDL1.sdf	0.22	0.332	0.394	3298.8	10017	8297.2
MOL_11976	PD1-PDL1.sdf	0.217	0.329	0.39	3268	10017	8288.7
MOL_11977	PD1-PDL1.sdf	0.184	0.286	0.34	2844.2	10017	8287
MOL_11978	PD1-PDL1.sdf	0.297	0.422	0.501	4195.2	10017	8289.4
MOL_11979	PD1-PDL1.sdf	0.231	0.346	0.41	3431.6	10017	8292.6
MOL_11980	PD1-PDL1.sdf	0.267	0.388	0.46	3853.4	10017	8290.2
MOL_11981	PD1-PDL1.sdf	0.267	0.388	0.46	3854.5	10017	8300.1
MOL_11982	PD1-PDL1.sdf	0.214	0.325	0.385	3226	10017	8292.4
MOL_11983	PD1-PDL1.sdf	0.26	0.381	0.451	3780	10017	8295.5
MOL_11984	PD1-PDL1.sdf	0.26	0.38	0.45	3774.8	10017	8294.6
MOL_11985	PD1-PDL1.sdf	0.261	0.381	0.452	3785.9	10017	8293.2
MOL_11986	PD1-PDL1.sdf	0.338	0.466	0.551	4624.7	10017	8299.9
MOL_11987	PD1-PDL1.sdf	0.286	0.409	0.486	4063.8	10017	8279.5
MOL_11988	PD1-PDL1.sdf	0.294	0.418	0.496	4152.8	10017	8279.6
MOL_11989	PD1-PDL1.sdf	0.205	0.315	0.372	3125.9	10017	8329.5
MOL_11990	PD1-PDL1.sdf	0.213	0.324	0.382	3220.7	10017	8338.1
MOL_11991	PD1-PDL1.sdf	0.189	0.294	0.347	2921.6	10017	8336.9
MOL_11992	PD1-PDL1.sdf	0.277	0.4	0.472	3977.6	10017	8336.8
MOL_11993	PD1-PDL1.sdf	0.227	0.342	0.403	3395.6	10017	8336
MOL_11994	PD1-PDL1.sdf	0.341	0.469	0.556	4660.3	10017	8296.3
MOL_11995	PD1-PDL1.sdf	0.305	0.432	0.509	4291.1	10017	8343.3
MOL_11996	PD1-PDL1.sdf	0.299	0.424	0.503	4213	10017	8297.5
MOL_11997	PD1-PDL1.sdf	0.241	0.358	0.425	3557.1	10017	8286.8
MOL_11998	PD1-PDL1.sdf	0.173	0.272	0.323	2705.3	10017	8301
MOL_11999	PD1-PDL1.sdf	0.274	0.396	0.47	3936.8	10017	8298.8
MOL_12000	PD1-PDL1.sdf	0.273	0.395	0.469	3927	10017	8293.7
MOL_12001	PD1-PDL1.sdf	0.204	0.313	0.371	3104	10017	8290.8
MOL_12002	PD1-PDL1.sdf	0.185	0.288	0.341	2859.3	10017	8301.5
MOL_12003	PD1-PDL1.sdf	0.276	0.399	0.473	3965.2	10017	8304.4
MOL_12004	PD1-PDL1.sdf	0.311	0.438	0.518	4346.4	10017	8301.9
MOL_12005	PD1-PDL1.sdf	0.173	0.273	0.319	2711.8	10017	8411.3
MOL_12006	PD1-PDL1.sdf	0.264	0.388	0.453	3851.1	10017	8427.9
MOL_12007	PD1-PDL1.sdf	0.279	0.405	0.473	4020.5	10017	8423.2
MOL_12008	PD1-PDL1.sdf	0.274	0.399	0.466	3965.6	10017	8425.2
MOL_12009	PD1-PDL1.sdf	0.192	0.299	0.35	2975.4	10017	8418.9
MOL_12010	PD1-PDL1.sdf	0.341	0.472	0.551	4689	10017	8424
MOL_12011	PD1-PDL1.sdf	0.342	0.473	0.552	4701.7	10017	8433
MOL_12012	PD1-PDL1.sdf	0.235	0.353	0.413	3507.9	10017	8422.7
MOL_12013	PD1-PDL1.sdf	0.19	0.296	0.345	2940	10017	8434.8
MOL_12014	PD1-PDL1.sdf	0.262	0.379	0.46	3759.1	10017	8080.5
MOL_12015	PD1-PDL1.sdf	0.252	0.368	0.446	3650.5	10017	8092.9
MOL_12016	PD1-PDL1.sdf	0.212	0.32	0.387	3170.5	10017	8094.5
MOL_12017	PD1-PDL1.sdf	0.358	0.481	0.583	4771	10017	8088.8
MOL_12018	PD1-PDL1.sdf	0.177	0.274	0.332	2717.1	10017	8087.4
MOL_12019	PD1-PDL1.sdf	0.228	0.339	0.41	3361.1	10017	8101.6
MOL_12020	PD1-PDL1.sdf	0.284	0.403	0.49	3994.7	10017	8050.6
MOL_12021	PD1-PDL1.sdf	0.25	0.364	0.443	3613.7	10017	8062.9
MOL_12022	PD1-PDL1.sdf	0.247	0.361	0.438	3584.4	10017	8078
MOL_12023	PD1-PDL1.sdf	0.277	0.395	0.483	3912.9	10017	8006.3
MOL_12024	PD1-PDL1.sdf	0.287	0.406	0.496	4023.6	10017	8012.5
MOL_12025	PD1-PDL1.sdf	0.216	0.322	0.394	3195.1	10017	7999.2
MOL_12026	PD1-PDL1.sdf	0.198	0.3	0.367	2977.5	10017	8021.2
MOL_12027	PD1-PDL1.sdf	0.209	0.314	0.384	3114.9	10017	8007.3
MOL_12028	PD1-PDL1.sdf	0.262	0.377	0.461	3742.6	10017	8013.8
MOL_12029	PD1-PDL1.sdf	0.269	0.386	0.471	3825.2	10017	8016.4
MOL_12030	PD1-PDL1.sdf	0.264	0.38	0.464	3770.3	10017	8023.6
MOL_12031	PD1-PDL1.sdf	0.235	0.346	0.422	3428.2	10017	8020.5
MOL_12032	PD1-PDL1.sdf	0.26	0.376	0.459	3724.4	10017	8012.2
MOL_12033	PD1-PDL1.sdf	0.255	0.358	0.471	3540.8	10017	7385.2
